"Name","Gross Export","Code","Sector","Share"
"Other coloring matter",65880491,"3206","Chemicals",0.015912748672693967
"Vulcanized rubber tubes",64260250,"4009","Chemicals",0.015521396279430923
"Used pneumatic tires of rubber",64207717,"4012","Chemicals",0.015508707478644319
"Rosin and resin acids",63865495,"3806","Chemicals",0.015426047307270268
"Make-up preparations",63276159,"3304","Chemicals",0.015283699314572841
"Polycarboxylic acids",55170864,"2917","Chemicals",0.013325949451217347
"Compounds of rare-earth metals",48212766,"2846","Chemicals",0.011645293113759652
"Rubber inner tubes",45930110,"4013","Chemicals",0.011093941254007773
"Paints and varnishes, nonaqueous",43142049,"3208","Chemicals",0.010420514063291484
"Amino-resins",40948020,"3909","Chemicals",0.009890569135321806
"Carbides",35911450,"2849","Chemicals",0.00867403793821172
"Salts of oxometallic acids",35870776,"2841","Chemicals",0.0086642135557627
"Dental hygiene products",35727071,"3306","Chemicals",0.008629503104864428
"Potassic fertilizers",33583761,"3104","Chemicals",0.00811180882481312
"Monofilament",33088955,"3916","Chemicals",0.007992293572266794
"Hair products",32013434,"3305","Chemicals",0.007732512640075435
"Prepared pigments",27123758,"3207","Chemicals",0.006551462163707498
"Other paints and varnishes",26546768,"3210","Chemicals",0.0064120962191419415
"Conveyor belts of vulcanized rubber",26091659,"4010","Chemicals",0.006302169364837211
"Wadding, gauze and bandages",25672608,"3005","Chemicals",0.006200951946101806
"Activated carbon",23848411,"3802","Chemicals",0.0057603360983771385
"Synthetic organic coloring matter",23622558,"3204","Chemicals",0.005705783650885908
"Zinc oxide or peroxide",22325544,"2817","Chemicals",0.005392503383940638
"Stabilizers for rubber or plastic",21771262,"3812","Chemicals",0.005258622321035412
"Phosphates",21716157,"2835","Chemicals",0.005245312280349638
"Baths, sinks etc.",21660362,"3922","Chemicals",0.005231835577326994
"Acrylic polymers",21397586,"3906","Chemicals",0.005168364762496306
"Turpentines",20712772,"3805","Chemicals",0.005002955050089301
"Petroleum resins",19691403,"3911","Chemicals",0.004756253971327141
"Gelatin",19253114,"3503","Chemicals",0.004650389813408124
"Silicones in primary forms",18233693,"3910","Chemicals",0.0044041592538230975
"Chemical preparations for photographic uses",18060946,"3707","Chemicals",0.004362434009319957
"Soap",17899808,"3401","Chemicals",0.0043235127982497405
"Vegetable alkaloids",16642936,"2939","Chemicals",0.004019928414676366
"Essential oils",16179029,"3301","Chemicals",0.003907876494806743
"Heterocyclic compounds with oxygen hetero-atom(s) only",15974515,"2932","Chemicals",0.0038584782612379113
"Acyclic hydrocarbons",15032593,"2901","Chemicals",0.0036309667805587333
"Sulfonated, nitrated derivatives of hydrocarbons",14722760,"2904","Chemicals",0.0035561298358931753
"Ink",13614102,"3215","Chemicals",0.0032883450053585706
"Chlorides, bromides, iodides etc.",12598510,"2827","Chemicals",0.0030430393009733586
"Animal or vegetable fertilizers",11352605,"3101","Chemicals",0.0027421038823977326
"Plastic waste",11146237,"3915","Chemicals",0.002692257834375921
"Pharmaceutical goods",10519941,"3006","Chemicals",0.002540982537373148
"Artificial and prepared waxes",10114851,"3404","Chemicals",0.0024431372532537324
"Vulcanized rubber plates",10042338,"4008","Chemicals",0.0024256224908864774
"Other inorganic acids",9981452,"2811","Chemicals",0.0024109161096652803
"Sulfates",9768083,"2833","Chemicals",0.0023593790427732923
"Peptones",9221167,"3504","Chemicals",0.0022272771606990515
"Serums and vaccines",8751267,"3002","Chemicals",0.002113777693894851
"Natural polymers",8619041,"3913","Chemicals",0.0020818398762790773
"Paints and varnishes, aqueous",8335671,"3209","Chemicals",0.0020133947945418862
"Lubricants",8093031,"3403","Chemicals",0.0019547876214723583
"Reclaimed rubber",7143701,"4003","Chemicals",0.0017254868152982124
"Unsaturated acyclic monocarboxylic acids",7044223,"2916","Chemicals",0.0017014589371140284
"Glaziers' putty",6834260,"3214","Chemicals",0.0016507445541631657
"Sulfites",6236329,"2832","Chemicals",0.0015063205284434338
"Heterocyclic compounds with nitrogen hetero-atom(s) only",6080718,"2933","Chemicals",0.0014687343068455017
"Organic composite solvents and thinners",6004859,"3814","Chemicals",0.00145041135291424
"Sodium chlorate",5489628,"2829","Chemicals",0.0013259626536569625
"Prepared explosives, except gunpowder",5437549,"3602","Chemicals",0.0013133835118572265
"Rubber hygenic or pharmeceutical items",4592536,"4014","Chemicals",0.001109279394081918
"Aldehydes",4345452,"2912","Chemicals",0.0010495988189471045
"Compounded rubber",4075070,"4005","Chemicals",0.000984290853776955
"Mixtures of odoriferous subtances",3820079,"3302","Chemicals",0.0009227004248774664
"Vulcanized rubber thread and cord",3692435,"4007","Chemicals",0.0008918693417943523
"Saturated acyclic monocarboxylic acids",3431540,"2915","Chemicals",0.0008288528629863468
"Polymers of vinyl acetate",3332448,"3905","Chemicals",0.0008049182190949619
"Heparin for therapeutic use",3281092,"3001","Chemicals",0.0007925137104395107
"Artists' colors",3247881,"3213","Chemicals",0.0007844919381644856
"Iron oxides and hydroxides",2952941,"2821","Chemicals",0.0007132522430394999
"Perfumes",2567372,"3303","Chemicals",0.0006201220538157746
"Diazo-, azo-, or azoxy-compounds",2426769,"2927","Chemicals",0.0005861608588145596
"Unvulcanized rubber rods",2223287,"4006","Chemicals",0.0005370118941321756
"Flourides",2152897,"2826","Chemicals",0.0005200099203753175
"Ethers",2064332,"2909","Chemicals",0.0004986179640494738
"Halides of nonmetals",1934090,"2812","Chemicals",0.00046715936103710384
"Catalytic preparations",1895619,"3815","Chemicals",0.00045786709036797345
"Prepared driers",1877436,"3211","Chemicals",0.0004534751754820386
"Medicaments, not packaged",1774247,"3003","Chemicals",0.00042855094377303973
"Pickling preparations for metal surfaces",1528960,"3810","Chemicals",0.0003693044153329423
"Silicates",1442355,"2839","Chemicals",0.0003483858766596549
"Hard rubber",1379112,"4017","Chemicals",0.0003331101865572969
"Refractory cements",1339247,"3816","Chemicals",0.00032348120965976674
"Polishes and creams",1333757,"3405","Chemicals",0.0003221551571533716
"Vitamins",1260082,"2936","Chemicals",0.0003043597257492443
"Fireworks",1216535,"3604","Chemicals",0.0002938413999758404
"Anti-knock",1045684,"3811","Chemicals",0.00025257411458966386
"Quaternary ammonium salts and hydroxides",955813,"2923","Chemicals",0.00023086670752186164
"Lead oxides",955193,"2824","Chemicals",0.0002307169529582979
"Prepared culture media for micro-organisms",918756,"3821","Chemicals",0.00022191597387350402
"Enzymes",893881,"3507","Chemicals",0.00021590767585955535
"Modeling pastes",819655,"3407","Chemicals",0.00019797915612555124
"Epoxides",652326,"2910","Chemicals",0.0001575625732762642
"Sodium hydroxide",517561,"2815","Chemicals",0.00012501148656873491
"Pigments, nonaqueous",490421,"3212","Chemicals",0.00011845610131854129
"Detonators",459654,"3603","Chemicals",0.00011102465187149975
"Other salts of acids",440505,"2842","Chemicals",0.00010639940971394788
"Cellulose n.e.c.",427158,"3912","Chemicals",0.00010317558042381027
"Organo-sulfur compounds",424306,"2930","Chemicals",0.00010248670943141705
"Acyclic alcohols",397134,"2905","Chemicals",0.00009592359491342658
"Amine-function compounds",384007,"2921","Chemicals",0.00009275290433939224
"Compounds of precious metals",381494,"2843","Chemicals",0.00009214591527772178
"Coloring matter of animal or vegetable origin",378324,"3203","Chemicals",0.00009138023468659746
"Ammonia",369500,"2814","Chemicals",0.00008924888909161925
"Photographic plates",330231,"3701","Chemicals",0.00007976386980680518
"Isocyanates",326873,"2929","Chemicals",0.00007895277976737446
"Carbon",250291,"2803","Chemicals",0.00006045519269182808
"Synthetic tanning substances",233002,"3202","Chemicals",0.000056279214224967444
"Ketones and quinones",224673,"2914","Chemicals",0.000054267430741221575
"Carboxylic acids with additional oxygen function",221267,"2918","Chemicals",0.000053444746800095585
"Scrap of rubber",216156,"4004","Chemicals",0.00005221023780916929
"Photographic film, developed",189922,"3705","Chemicals",0.00004587368745347364
"Photographic film in rolls",183684,"3702","Chemicals",0.000044366963312327444
"Color lakes",174716,"3205","Chemicals",0.00004220083601226346
"Other organic compounds",168423,"2942","Chemicals",0.000040680827192091445
"Preparations for fire extinguishers",153047,"3813","Chemicals",0.00003696691401571056
"Halogenated derivatives of hydrocarbons",146872,"2903","Chemicals",0.000035475406870539384
"Nucleic acids and their salts",141952,"2934","Chemicals",0.00003428703194677547
"Vegetable tanning extracts",138011,"3201","Chemicals",0.00003333512430967108
"Hydrides, nitrides, azides, silicides and borides",98962,"2850","Chemicals",0.000023903243740960285
"Titanium oxides",86066,"2823","Chemicals",0.00002078834881883438
"Iodine",85431,"2801","Chemicals",0.000020634971160990865
"Casein",85140,"3501","Chemicals",0.000020564683131963362
"Antibiotics",81045,"2941","Chemicals",0.00001957557839358669
"Manganese oxides",78336,"2820","Chemicals",0.000018921247566660583
"Propellant powders",69390,"3601","Chemicals",0.00001676043413820693
"Nitrites, nitrates",66914,"2834","Chemicals",0.000016162382042426553
"Ferrocerium and other pyrophoric alloys",62336,"3606","Chemicals",0.000015056613668241346
"Oxides of boron; boric acids",55673,"2810","Chemicals",0.000013447235189168386
"Antifreezing preparation",53766,"3820","Chemicals",0.000012986619136400544
"Artificial graphite",53548,"3801","Chemicals",0.000012933963499534581
"Glycosides",53002,"2938","Chemicals",0.000012802082867751026
"Hydraulic fluids",44702,"3819","Chemicals",0.000010797304032946044
"Ion-exchangers based on polymers",42323,"3914","Chemicals",0.000010222681280174835
"Inorganic compounds, liquid or compressed air",41657,"2851","Chemicals",0.000010061815894153134
"Other organo-inorganic compounds",37652,"2931","Chemicals",0.00000909444972145507
"Hormones",34407,"2937","Chemicals",0.000008310653658931918
"Photographic paper",33038,"3703","Chemicals",0.000007979985920998423
"Sulfides; polysulfides",25013,"2830","Chemicals",0.000006041630481322524
"Hydrogen peroxide",24566,"2847","Chemicals",0.0000059336622717854355
"Carboxyamide-function compounds",22021,"2924","Chemicals",0.000005318943942318126
"Sulfiric acid, oleum",19444,"2807","Chemicals",0.000004696496345053978
"Cyclic alcohols",13969,"2906","Chemicals",0.000003374066932938645
"Hyopchlorites",13397,"2828","Chemicals",0.000003235906271070157
"Borates",11672,"2840","Chemicals",0.0000028192504288968334
"Sulfonitric acids",11642,"2808","Chemicals",0.000002812004240337297
"Hydrochloric acid",10392,"2806","Chemicals",0.0000025100797170232946
"Chromium oxides and hydroxides",9746,"2819","Chemicals",0.0000023540451233746174
"Other sugars, chemically pure",9414,"2940","Chemicals",0.0000022738539699824186
"Phosporic esters",9377,"2919","Chemicals",0.000002264917004092324
"Diagnostic or laboratory reagents",8146,"3822","Chemicals",0.0000019675817335326937
"Dithionites and sulfoxylates",7776,"2831","Chemicals",0.0000018782120746317492
"Residual lyes",5950,"3804","Chemicals",0.0000014371607309746537
"Photographic film, not developed",5268,"3704","Chemicals",0.0000012724307110545337
"Uranium",4624,"2844","Chemicals",0.0000011168791966431595
"Nitrile-function compounds",4239,"2926","Chemicals",0.0000010238864434624466
"Matches",4102,"3605","Chemicals",9.90795515707232e-7
"Cyanides",3961,"2837","Chemicals",9.567384294774124e-7
"Derivatives of phenols",2192,"2908","Chemicals",5.294548440834355e-7
"Phenols, phenol-alcohols",1890,"2907","Chemicals",4.565098792507724e-7
"Motion-picture film",1610,"3706","Chemicals",3.8887878602843576e-7
"Flat-rolled iron, width > 600mm, hot-rolled, not clad",1600462451,"7208","Metals",0.38657509008010854
"Flat rolled iron, width > 600mm, clad",1426261681,"7210","Metals",0.34449870252556275
"Copper tubes and pipes",861586241,"7411","Metals",0.20810721208626287
"Structures and their parts, of iron or steel",719180985,"7308","Metals",0.17371070085809603
"Unwrought aluminum",582542792,"7601","Metals",0.14070716382768667
"Flat-rolled products of stainless steel of a width > 600 mm",572888221,"7219","Metals",0.1383752024301057
"Semifinished products of iron or nonalloy steel",513642368,"7207","Metals",0.12406498168982052
"Screws and similar articles of iron or steel",511125168,"7318","Metals",0.1234569781617517
"Copper wire",472915663,"7408","Metals",0.11422786889520051
"Other articles of iron or steel",432816158,"7326","Metals",0.10454224974939853
"Other tubes, pipes and hollow profiles of iron or steel",387595421,"7306","Metals",0.09361965017929222
"Wire of iron or steel, not insulated",381519249,"7312","Metals",0.09215201391155309
"Base metal mountings, fittings and similar articles",381407928,"8302","Metals",0.09212512547966523
"Ferrous products from the reduction of iron ore",325663341,"7203","Metals",0.07866059919381646
"Other articles of aluminum",271122240,"7616","Metals",0.06548676245745975
"Razors",264858052,"8212","Metals",0.0639737128767803
"Aluminum structures (bridges, towers etc)",250622104,"7610","Metals",0.060535167425721965
"Padlocks and locks",226351918,"8301","Metals",0.05467295595468822
"Tube or pipe fittings of iron or steel",217639199,"7307","Metals",0.052568489130013135
"Aluminum bars",205754737,"7604","Metals",0.04969792071065843
"Other bars of iron, not further worked than forged",205445037,"7214","Metals",0.049623115890762154
"Hot rolled bars of iron",193972952,"7213","Metals",0.04685215285472797
"Flat-rolled iron, width > 600mm, cold-rolled, not clad",174525269,"7209","Metals",0.0421547669192585
"Cutlery",164704121,"8215","Metals",0.03978257057662148
"Household articles of iron or steel",146748196,"7323","Metals",0.03544550329959189
"Stoves and similar non-electric appliances of iron or steel",140526404,"7321","Metals",0.03394269403258479
"Flat-rolled iron, width < 600mm, clad",131328502,"7212","Metals",0.03172103629111366
"Ferrous waste and scrap",131120548,"7204","Metals",0.03167080716125667
"Refined copper and copper alloys",126865866,"7403","Metals",0.030643132893494532
"Wire of iron or nonalloy steel",120880243,"7217","Metals",0.029197367796684668
"Interchangeable tools for hand tools",120714721,"8207","Metals",0.029157387675926284
"Angles of iron or nonalloy steel",114436190,"7216","Metals",0.02764087369249653
"Ferroalloys",113810370,"7202","Metals",0.027489713368352233
"Wire etc. used for welding",106577392,"8311","Metals",0.0257426626205197
"Sanitary ware and parts of iron or steel",94970941,"7324","Metals",0.022939244872085835
"Household articles of aluminum",92604577,"7615","Metals",0.0223676742139359
"Wire of other alloy steel",88746302,"7229","Metals",0.021435747941784433
"Other alloy steel in primary form",86867461,"7224","Metals",0.020981933403138187
"Copper waste and scrap",74327489,"7404","Metals",0.017953033348361434
"Aluminum containers, <300 liters",72718735,"7612","Metals",0.01756445552069784
"Pliers, pincers and other metal handtools",67794301,"8203","Metals",0.016375009610264824
"Cloth of iron or steel wire",63512856,"7314","Metals",0.015340871017688728
"Copper tube or pipe fittings",63469939,"7412","Metals",0.015330504861875071
"Hand tools n.e.c.",63113549,"8205","Metals",0.01524442255718397
"Flat-rolled products of other alloy steel, width > 600 mm",60294326,"7225","Metals",0.014563468508871271
"Handsaws",58362084,"8202","Metals",0.014096755513049437
"Knife sets",56022527,"8211","Metals",0.013531659807456686
"Wrenches",55718651,"8204","Metals",0.013458261714299431
"Antimony",49495362,"8110","Metals",0.01195509086248321
"Handtools for gardening",47890980,"8201","Metals",0.011567569046032357
"Lead refined unwrought",47716633,"7801","Metals",0.011525457338139377
"Bars of other alloy steel",47500198,"7227","Metals",0.011473179710776603
"Waste or scrap, aluminium",42590935,"7602","Metals",0.010287398197898145
"Knives and blades for machines",38918317,"8208","Metals",0.009400315446726603
"Other cast articles of iron or steel",38676158,"7325","Metals",0.009341824454213648
"Flexible tubing of base metal",37820743,"8307","Metals",0.009135207841325129
"Wire of stainless steel",36695247,"7223","Metals",0.008863355966691674
"Clasps, buckles etc. of metal",36145727,"8308","Metals",0.008730625115450467
"Stoppers, caps and lids of metal",34696229,"8309","Metals",0.008380513921294786
"Copper wire, uninsulated",33077647,"7413","Metals",0.007989562242259086
"Aluminum wire",25200073,"7605","Metals",0.00608681602240246
"Copper springs",23972343,"7416","Metals",0.005790270586395819
"Tanks etc. > 300 liters, iron or steel",22448928,"7309","Metals",0.005422305508248298
"Safes",22079918,"8303","Metals",0.005333174973569817
"Tubes, seamless, of iron or steel",21740808,"7304","Metals",0.0052512664734890085
"Aluminum foil < 0.2 mm",21666442,"7607","Metals",0.005233304138208393
"Aluminum tubes and pipes",20405114,"7608","Metals",0.004928643454094309
"Tanks etc. < 300 liters, iron or steel",20160949,"7310","Metals",0.004869667933106338
"Radiators for central heating of iron or steel",19436329,"7322","Metals",0.004694643494639304
"Containers for compressed or liquified gas",19331939,"7311","Metals",0.004669429173848306
"Other cutlery",18032159,"8214","Metals",0.004355480808317845
"Aluminum plates > 0.2 mm",17866544,"7606","Metals",0.004315478224374927
"Chain of iron or steel",16401443,"7315","Metals",0.0039615982875494315
"Flat-rolled products of stainless steel of a width < 600 mm",15849428,"7220","Metals",0.003828264794959688
"Aluminum tube or pipe fittings",15055567,"7609","Metals",0.003636515911757626
"Aluminum wire, not insulated",14647487,"7614","Metals",0.0035379484241784436
"Unrefined copper",14213833,"7402","Metals",0.003433203802391875
"Springs of iron or steel",13891673,"7320","Metals",0.003355389398847204
"Other bars and rods of iron or nonalloy steel",13255961,"7215","Metals",0.003201839764795211
"Other tubes and pipes, diameter > 406.4 mm, of iron or steel",11852054,"7305","Metals",0.002862740603393457
"Scissors",11525481,"8213","Metals",0.002783860285511678
"Ornaments, statuettes, etc. of metal",8646736,"8306","Metals",0.0020885293160176222
"Pig iron",8490282,"7201","Metals",0.0020507394765211674
"Other articles of zinc",8335906,"7907","Metals",0.0020134515563522692
"Copper bars, rods and profiles",8167942,"7407","Metals",0.001972881595845139
"Sign plates and similar plates of base metal",8060836,"8310","Metals",0.001947011253449883
"Other bars and rods of stainless steel",8032645,"7222","Metals",0.001940202010060487
"Stainless steel in ingots",7801329,"7218","Metals",0.0018843300316325653
"Nails and similar articles of iron or steel",7270061,"7317","Metals",0.0017560077615109786
"Other articles of tin",7011214,"8007","Metals",0.001693485955841971
"Tubes of cast iron",6989205,"7303","Metals",0.0016881699103750763
"Unwrought zinc",6945151,"7901","Metals",0.0016775291240150164
"Other bars and rods of other alloy steel",6586271,"7228","Metals",0.0015908453856734728
"Titanium",5970455,"8108","Metals",0.0014421014238741642
"Cermets",5709514,"8113","Metals",0.0013790738342437006
"Flat-rolled products of other alloy steel, width < 600 mm",5157534,"7226","Metals",0.00124574879554061
"Paper clips and similar office articles, of metal",4854330,"8305","Metals",0.0011725130170070909
"Tungsten (wolfram)",4739313,"8101","Metals",0.0011447318546886855
"Nickel unwrought",4234565,"7502","Metals",0.0010228152152537285
"Screws and similar articles of copper",4221734,"7415","Metals",0.0010197160204068148
"Nickel bars, wire etc.",4090893,"7505","Metals",0.000988112735162873
"Articles for utensils, of cermet",4023230,"8209","Metals",0.0009717694399460767
"Copper foil < 0.15 mm thick",3800098,"7410","Metals",0.0009178742217571966
"Retail tool sets",3721729,"8206","Metals",0.0008989450033831205
"Articles for sewing of iron or steel",2581285,"7319","Metals",0.0006234825945300688
"Nickel waste and scrap",2433711,"7503","Metals",0.0005878376268472362
"Sheet piling of iron or steel",2283097,"7301","Metals",0.0005514583787237041
"Copper plates, sheets and strip > 0.15 mm",2201576,"7409","Metals",0.0005317678274716394
"Flat-rolled iron, width < 600mm, not clad",2125502,"7211","Metals",0.0005133929425223678
"Tin waste and scrap",1726836,"8002","Metals",0.00041709930891316755
"Hand-operated appliances, food preparation, <10kg",1624577,"8210","Metals",0.0003923997090495143
"Other articles of lead",1198927,"7806","Metals",0.00028958837037063007
"Zinc powders",1190124,"7903","Metals",0.0002874620971076435
"Iron and nonalloy steel",1099568,"7206","Metals",0.0002655892354010652
"Bars of stainless steel, hot-rolled",1039725,"7221","Metals",0.00025113478000212135
"Tin bars and wire",952409,"8003","Metals",0.00023004450665997292
"Anchors of iron or steel",947941,"7316","Metals",0.00022896530764383936
"Zinc waste and scrap",885666,"7902","Metals",0.00021392342789233577
"Other articles of nickel",752354,"7508","Metals",0.00018172329825070666
"Household articles of copper",752065,"7418","Metals",0.00018165349330091646
"Powders of iron or steel",733871,"7205","Metals",0.00017725892147917648
"Other articles of copper",518206,"7419","Metals",0.00012516727962276494
"Copper powders and flakes",518145,"7406","Metals",0.00012515254570602722
"Magnesium",516774,"8104","Metals",0.00012482139488885643
"Zinc plates and foil",506556,"7905","Metals",0.00012235334306547844
"Barbed wire of iron or steel",488130,"7313","Metals",0.00011790273405221137
"Paper trays and similar office equipment, of base metal",433792,"8304","Metals",0.00010477795425394235
"Nickel mattes",399385,"7501","Metals",0.00009646730059501044
"Cadmium",348239,"8107","Metals",0.00008411351525947604
"Zinx bars and wire",313844,"7904","Metals",0.00007580576007596794
"Unwrought tin",307095,"8001","Metals",0.00007417560918969098
"Cobalt",270696,"8105","Metals",0.00006538380861040585
"Manganese",202251,"8111","Metals",0.00004885162941182431
"Railway construction material of iron or steel",180897,"7302","Metals",0.000043693792395146545
"Copper mattes",179326,"7401","Metals",0.00004331433365424551
"Lead foil <2mm",176842,"7804","Metals",0.00004271434924151592
"Lead waste or scrap",156341,"7802","Metals",0.00003776254551954762
"Aluminum containers, >300 liters",131668,"7611","Metals",0.00003180303850856651
"Molybdenum",121142,"8102","Metals",0.00002926059248264395
"Nickel tubes and pipes",114777,"7507","Metals",0.00002772319280992905
"Nickel powders",88500,"7504","Metals",0.0000213762562506314
"Nickel plates",59061,"7506","Metals",0.000014265571417158658
"Aluminum powders",39876,"7603","Metals",0.000009631633833335343
"Tantalum",4729,"8103","Metals",0.0000011422408566015357
"Zirconium",2807,"8109","Metals",6.780017095539249e-7
"Commodities not specified according to kind",9484365464,"9999","Other",2.2908500173231934
"Trade data discrepancies",722483485,"XXXX","Other",0.17450838544869166
"Petroleum oils, crude",1411869023,"2709","Minerals",0.34102230540086553
"Cements",1288336375,"2523","Minerals",0.31118427671197235
"Petroleum oils, refined",1071497590,"2710","Minerals",0.25880911927428235
"Coal",291962864,"2701","Minerals",0.07052059883087285
"Iron ores and concentrates",181431443,"2601","Minerals",0.04382288155355735
"Titanium ore",115386329,"2614","Minerals",0.02787036990422217
"Petroleum gases",111577513,"2711","Minerals",0.026950389940069566
"Lead ore",57987313,"2607","Minerals",0.014006233468627905
"Limstone",52470842,"2521","Minerals",0.01267378716698749
"Gravel",51345537,"2517","Minerals",0.012401981426421196
"Molybdenum ore",50991253,"2613","Minerals",0.012316407804166978
"Tar distilled from coal, lignite etc.",50798080,"2706","Minerals",0.012269748871413267
"Quicklime",47297428,"2522","Minerals",0.011424202722302698
"Mineral substances n.e.c.",44515846,"2530","Minerals",0.010752340466775649
"Electrical energy",42612403,"2716","Minerals",0.010292583570431349
"Feldspar",40337705,"2529","Minerals",0.009743153882964697
"Nickel ore",36164194,"2604","Minerals",0.008735085627588098
"Marble",35369594,"2515","Minerals",0.008543158246607853
"Zinc ore",34325243,"2608","Minerals",0.008290906104329851
"Zirconium ore",28881418,"2615","Minerals",0.0069760066898259705
"Natural sands",28834751,"2505","Minerals",0.006964734760442374
"Sulphur, crude",25316417,"2503","Minerals",0.006114917707794815
"Slag, ash and residues containing metals",24919674,"2620","Minerals",0.006019088554872281
"Natural barium sulfate",24479247,"2511","Minerals",0.005912707985248588
"Tin ore",24105485,"2609","Minerals",0.005822429654302277
"Oils etc. from high temperature coal tar",20080708,"2707","Minerals",0.004850286552566148
"Copper ore",19821267,"2603","Minerals",0.004787621272363661
"Precious metal ores",19708278,"2616","Minerals",0.00476032995239188
"Dolomite",18904606,"2518","Minerals",0.004566211323991231
"Granulated iron or steel slag",17339313,"2618","Minerals",0.004188131049693835
"Other ores",12140683,"2617","Minerals",0.0029324559419851345
"Other slag and ash",10759097,"2621","Minerals",0.002598748186411295
"Salt",4013405,"2501","Minerals",0.0009693963131928286
"Chromium ore",3296962,"2610","Minerals",0.0007963469441875054
"Chalk",2885378,"2509","Minerals",0.0006969331017845688
"Kaolin",2662951,"2507","Minerals",0.0006432081690268378
"Quartz",2490956,"2506","Minerals",0.0006016645623169244
"Coke",2157974,"2704","Minerals",0.0005212362170192096
"Tungsten ore",2050378,"2611","Minerals",0.000495247520210815
"Uranium ore",1730830,"2612","Minerals",0.0004180640181500605
"Petroleum jelly",980765,"2712","Minerals",0.00023689360408644643
"Granite",977545,"2516","Minerals",0.00023611584651438955
"Bituminous mixtures",920738,"2715","Minerals",0.00022239470539767072
"Iron or steel slag",514444,"2619","Minerals",0.00012425860757739912
"Natural graphite",460224,"2504","Minerals",0.00011116232945413095
"Mica",420495,"2525","Minerals",0.00010156620194473732
"Clays",408722,"2508","Minerals",0.0000987225560143567
"Natural steatite",359771,"2526","Minerals",0.0000868989501417617
"Petroleum coke",336248,"2713","Minerals",0.00008121721369222947
"Asbestos",310648,"2524","Minerals",0.00007503379945475868
"Bitumen and asphalt, natural",228402,"2714","Minerals",0.00005516813197917191
"Natural magnesia",157638,"2519","Minerals",0.00003807582240493823
"Unroasted iron pyrites",137620,"2502","Minerals",0.000033240682318778464
"Gypsum",119076,"2520","Minerals",0.000028761571630510567
"Peat",79389,"2703","Minerals",0.0000191755887851003
"Natural abrasives",51409,"2513","Minerals",0.00001241731025523966
"Slate",45227,"2514","Minerals",0.000010924112332737927
"Natural borates",2512,"2528","Minerals",6.067475220518202e-7
"Natural calcium phosphates",2217,"2510","Minerals",5.354933345497156e-7
"Parts of motor vehicles",1869143033,"8708","Vehicles",0.45147209539537164
"Motorcycles",1085213735,"8711","Vehicles",0.26212211170694694
"Parts of motorcycles or wheelchairs",692939964,"8714","Vehicles",0.16737245465273787
"Other aircraft and spacecraft",299847059,"8802","Vehicles",0.07242494428454456
"Bicycles",206369346,"8712","Vehicles",0.049846373134138026
"Cars",190962238,"8703","Vehicles",0.046124946143300136
"Special function vessels, n.e.c.",142850272,"8905","Vehicles",0.034504000223100524
"Trailers and semi-trailers",135444174,"8716","Vehicles",0.03271513413648709
"Parts of other aircraft",119513170,"8803","Vehicles",0.028867165505596315
"Cargo ships and similar vessels",95314955,"8901","Vehicles",0.023022337882456508
"Other vessels",89035772,"8906","Vehicles",0.021505666415195395
"Tugs and pusher craft",53957163,"8904","Vehicles",0.013032792574520764
"Parachutes",33864931,"8804","Vehicles",0.008179722519389278
"Pleasure or sport boats",22791010,"8903","Vehicles",0.005504931864075738
"Wheelchairs",16994491,"8713","Vehicles",0.00410484287531129
"Containers for multimodal transportation",8773492,"8609","Vehicles",0.002119145911919374
"Parts of railway locomotives",8751902,"8607","Vehicles",0.002113931071552695
"Tractors",7203737,"8701","Vehicles",0.0017399878878435562
"Vehicle Bodies",6978059,"8707","Vehicles",0.00168547770978559
"Other floating structures",6660405,"8907","Vehicles",0.0016087516837625612
"Work trucks",5572132,"8709","Vehicles",0.0013458906383541612
"Baby carriages",4684640,"8715","Vehicles",0.0011315261591181684
"Buses",3741054,"8702","Vehicles",0.000903612756513555
"Motor vehicles for transporting goods",3632743,"8704","Vehicles",0.0008774513588778246
"Special purpose motor vehicles",3493951,"8705","Vehicles",0.000843927592125987
"Gliders, hang gliders",2669878,"8801","Vehicles",0.0006448813139652347
"Fishing vessels",979526,"8902","Vehicles",0.0002365943364989376
"Aircraft launching gear",910719,"8805","Vehicles",0.00021997471995840434
"Railway track fixtures",845762,"8608","Vehicles",0.0002042850309496782
"Railway cars, not self-propelled",12869,"8606","Vehicles",0.0000031083733524223227
"Vehicle chassis fitted with engines",10820,"8706","Vehicles",0.000002613458673806009
"Electric trains",7521,"8601","Vehicles",0.0000018166194718756926
"Articles of cement, of concrete or of artificial stone",448997948,"6810","Stone",0.10845079313509237
"Jewelry of precious metal",328811367,"7113","Stone",0.07942097219336053
"Other articles of glass",310656044,"7020","Stone",0.07503574239945113
"Unglazed ceramic flags and pavers",219099576,"6907","Stone",0.052921228033680115
"Diamonds",164269017,"7102","Stone",0.03967747572238787
"Ceramic sinks, washbasins, and similar sanitary fixtures",160735321,"6910","Stone",0.03882394813811859
"Safety glass",143272973,"7007","Stone",0.03460609926144401
"Worked building stone",115255608,"6802","Stone",0.027838795603732463
"Articles of precious stones",107637306,"7116","Stone",0.02599867384388277
"Imitation jewelry",107100683,"7117","Stone",0.025869058129103305
"Float glass",96934383,"7005","Stone",0.02341349390400959
