Name,Gross Export,Code,Sector,Share
"Composition leather","$15,417,415","4111","Agriculture","0.00039824443027219034%"
"Glycerol","$14,548,707","1520","Agriculture","0.0003758049926276245%"
"Raw hides of bovines or equines","$14,434,337","4101","Agriculture","0.00037285072205177046%"
"Cocoa butter","$14,011,959","1804","Agriculture","0.00036194035309760356%"
"Tanned skins of other animals","$12,953,061","4106","Agriculture","0.00033458815230866706%"
"Other raw hides and skins","$12,874,509","4103","Agriculture","0.00033255908994725685%"
"Flours of fish, for animal feed","$12,473,026","2301","Agriculture","0.00032218845592080236%"
"Patent leather","$11,587,668","4109","Agriculture","0.00029931893516800913%"
"Semichemical woodpulp","$11,318,929","4705","Agriculture","0.0002923771871546802%"
"Articles of natural cork","$10,995,795","4503","Agriculture","0.00028403037183372175%"
"Cocoa paste","$10,584,808","1803","Agriculture","0.00027341424171954394%"
"Human hair, unworked","$10,579,317","0501","Agriculture","0.00027327240470168945%"
"Flower bulbs","$9,943,493","0601","Agriculture","0.0002568485511157683%"
"Waste of leather","$9,605,308","4110","Agriculture","0.0002481129561634627%"
"Wheat and meslin","$9,579,470","1001","Agriculture","0.0002474455395057822%"
"Newspapers, journals and periodicals","$9,345,552","4902","Agriculture","0.00024140324638203804%"
"Butter","$8,856,399","0405","Agriculture","0.00022876802460193205%"
"Strips and other pieces of wood","$8,810,842","4404","Agriculture","0.00022759125005769685%"
"Paper waste","$8,751,670","4707","Agriculture","0.00022606278893577293%"
"Coral and shells","$8,714,160","0508","Agriculture","0.000225093874978439%"
"Cereal meals","$6,800,050","1103","Agriculture","0.00017565084925536532%"
"Peel of citrus fruit or melons","$6,661,773","0814","Agriculture","0.00017207904133005828%"
"Rapeseed, colza or mustard oil,","$6,370,541","1514","Agriculture","0.00016455628074295398%"
"Preserved meat","$6,090,748","0210","Agriculture","0.00015732899887506972%"
"Articles of gut","$5,989,537","4206","Agriculture","0.00015471463602421056%"
"Cashew nuts & coconuts","$5,875,508","0801","Agriculture","0.00015176917375705955%"
"Corn","$5,660,311","1005","Agriculture","0.00014621045936419382%"
"Chemical woodpulp, dissolving grade","$5,454,418","4702","Agriculture","0.00014089207489558915%"
"Cloves","$4,832,796","0907","Agriculture","0.00012483507057711819%"
"Casks, barrels, etc. of wood","$4,827,544","4416","Agriculture","0.00012469940712460102%"
"Chamois leather","$4,658,866","4108","Agriculture","0.00012034231652222363%"
"Cereal straw and husks","$4,496,949","1213","Agriculture","0.00011615986807568558%"
"Animal products used in pharmaceuticals","$4,433,757","0510","Agriculture","0.00011452756706817166%"
"Whey","$4,251,345","0404","Agriculture","0.00010981571602084558%"
"Nutmeg","$4,191,819","0908","Agriculture","0.00010827811078959361%"
"Potato flour","$3,728,347","1105","Agriculture","0.00009630625022885029%"
"Horse meat","$3,703,765","0205","Agriculture","0.00009567127707771238%"
"Architectural, engineering, etc. drawings","$3,472,617","4906","Agriculture","0.00008970053531791956%"
"Filter blocks of paper pulp","$3,276,215","4812","Agriculture","0.00008462731113641321%"
"Edible offal","$3,065,773","0206","Agriculture","0.00007919142227986104%"
"Grain sorghum","$3,040,797","1007","Agriculture","0.00007854627178670262%"
"Forage products","$3,021,044","1214","Agriculture","0.00007803603565235929%"
"Other animal fats and oils","$2,794,361","1506","Agriculture","0.00007218062849185989%"
"Olive oil","$2,668,998","1509","Agriculture","0.00006894239974130654%"
"Chemical woodpulp, sulfite","$2,526,513","4704","Agriculture","0.00006526189573675499%"
"Cheese","$2,522,076","0406","Agriculture","0.00006514728440034628%"
"Natural cork, debacked","$2,349,634","4502","Agriculture","0.00006069296660161043%"
"Natural cork, raw","$2,322,313","4501","Agriculture","0.00005998724284185781%"
"Linseed","$2,318,686","1204","Agriculture","0.000059893554467470964%"
"Coconut & palm kernel oil","$2,225,854","1513","Agriculture","0.00005749562803486032%"
"Bovine, sheep and goat fats","$2,086,135","1502","Agriculture","0.00005388657207099088%"
"Mechanical woodpulp","$1,989,709","4701","Agriculture","0.00005139580968096465%"
"Beef (frozen)","$1,781,648","0202","Agriculture","0.000046021424000429864%"
"Wood wool or flour","$1,770,153","4405","Agriculture","0.00004572449875544043%"
"Bones, simply prepared","$1,757,976","0506","Agriculture","0.000045409956893044916%"
"Fowl","$1,719,417","0105","Agriculture","0.00004441394640835177%"
"Solid peanut residues","$1,371,592","2305","Agriculture","0.00003542934237716855%"
"Pig and poultry fat, rendered","$1,322,574","1501","Agriculture","0.00003416316737422012%"
"Wooden railway ties","$966,898","4406","Agriculture","0.000024975765596328583%"
"Music, printed or in manuscript","$949,430","4904","Agriculture","0.000024524552879540806%"
"Degras and wax residues","$927,620","1522","Agriculture","0.00002396118275398886%"
"Rape or colza seeds","$881,282","1205","Agriculture","0.00002276423434143379%"
"Barley","$729,741","1003","Agriculture","0.000018849806455314233%"
"Molasses","$714,148","1703","Agriculture","0.000018447026520984496%"
"Other raw furskins","$633,138","4301","Agriculture","0.000016354472010623962%"
"Vanilla","$609,529","0905","Agriculture","0.000015744632244729607%"
"Wine, flavored","$588,669","2205","Agriculture","0.000015205801395623068%"
"Hop cones","$583,321","1210","Agriculture","0.000015067658184644075%"
"Pig and poultry fat","$473,942","0209","Agriculture","0.000012242309217989038%"
"Sheep","$351,115","0104","Agriculture","0.000009069587420136261%"
"Cocoa beans","$326,593","1801","Agriculture","0.000008436164118037003%"
"Oats","$221,570","1004","Agriculture","0.000005723334191588487%"
"Mate","$174,024","0903","Agriculture","0.00000449518215172178%"
"Olive oil, blended","$164,203","1510","Agriculture","0.0000042414976949108826%"
"Copra","$123,824","1203","Agriculture","0.000003198475122711797%"
"Beef","$75,954","0201","Agriculture","0.00000196195389803634%"
"Cocoa residues","$60,921","1802","Agriculture","0.0000015736392214007412%"
"Rye","$5,470","1002","Agriculture","1.4129457069092848e-7%"
"Lard oil, tallow oil etc.","$1,173","1503","Agriculture","3.029954870575121e-8%"
"Trade data discrepancies","$91,674,415,133","XXXX","Other","2.368025069389249%"
"Commodities not specified according to kind","$43,123,242,056","9999","Other","1.1139085874046641%"
"Jewelry of precious metal","$15,376,391,697","7113","Stone","0.39718476482690535%"
"Ceramic sinks, washbasins, and similar sanitary fixtures","$8,881,486,251","6910","Stone","0.22941604879934716%"
"Porcelain or china household articles","$7,681,931,623","6911","Stone","0.19843057234896752%"
"Worked building stone","$5,881,968,694","6802","Stone","0.15193605876347555%"
"Glassware for interior decorative use","$4,628,285,975","7013","Stone","0.11955240948308417%"
"Unglazed ceramic flags and pavers","$4,570,146,685","6907","Stone","0.11805062410450548%"
"Articles of cement, of concrete or of artificial stone","$4,276,525,653","6810","Stone","0.11046615286825914%"
"Imitation jewelry","$3,827,657,892","7117","Stone","0.09887153173709037%"
"Safety glass","$3,747,666,553","7007","Stone","0.09680529007292263%"
"Silver","$3,474,882,824","7106","Stone","0.08975906340372235%"
"Gold","$3,413,029,465","7108","Stone","0.08816134058732437%"
"Glass fibers","$3,304,014,734","7019","Stone","0.08534540098666038%"
"Glass mirrors","$3,113,505,227","7009","Stone","0.0804243847153431%"
"Glass containers for conveyance","$3,029,521,132","7010","Stone","0.07825500690037215%"
"Diamonds","$2,117,842,708","7102","Stone","0.05470560808368801%"
"Ornamental ceramic articles","$2,085,790,537","6913","Stone","0.053877674310167496%"
"Float glass","$1,979,382,640","7005","Stone","0.05112907136231749%"
"Bricks, tiles and similar refractory ceramic constructional goods","$1,933,947,764","6902","Stone","0.04995545138081556%"
"Ceramic building bricks","$1,793,833,012","6904","Stone","0.046336172819333665%"
"Other ceramic articles","$1,551,346,035","6914","Stone","0.04007253601616071%"
"Glass beads","$1,459,829,097","7018","Stone","0.03770857870982464%"
"Grindstones","$1,226,845,001","6804","Stone","0.031690409089690445%"
"Glass, cast or rolled","$1,024,127,092","7003","Stone","0.026454039816652473%"
"Ceramic wares for technical ware","$1,024,061,428","6909","Stone","0.026452343661864566%"
"Articles of stone or of other mineral substances","$963,146,548","6815","Stone","0.024878862525065767%"
"Synthetic precious stones","$818,776,482","7104","Stone","0.02114966572504913%"
"Glass paving blocks or other molded products","$799,173,986","7016","Stone","0.020643317232034386%"
"Worked glass","$780,172,921","7006","Stone","0.02015250419330579%"
"Natural or artificial abrasive powder","$619,943,597","6805","Stone","0.016013649797203836%"
"Ceramic household articles","$602,544,318","6912","Stone","0.015564212200012485%"
"Mineral wools and insulating materials","$538,331,578","6806","Stone","0.013905544644036578%"
"Other articles of glass","$523,854,113","7020","Stone","0.01353157989049582%"
"Other refractory ceramic goods","$388,922,593","6903","Stone","0.010046188447886236%"
"Articles of precious stones","$314,253,643","7116","Stone","0.008117428441635339%"
"Multiple-walled insulating glass","$302,325,366","7008","Stone","0.007809311297613862%"
"Flagstones, of natural stone","$291,785,303","6801","Stone","0.007537052855814897%"
"Goldsmith and silversmith wares","$273,136,097","7114","Stone","0.007055328622634516%"
"Glass balls","$241,445,126","7002","Stone","0.006236724940326716%"
"Plaster articles","$217,682,378","6809","Stone","0.005622913737932434%"
"Diamond dust","$208,728,430","7105","Stone","0.005391625942932636%"
"Worked slate","$186,008,629","6803","Stone","0.004804754913960364%"
"Panels of vegetable fibers","$180,016,486","6808","Stone","0.004649972962826241%"
"Asbestos-cement or cellulose fiber-cement","$178,121,729","6811","Stone","0.0046010298409105855%"
"Precious stones","$172,721,779","7103","Stone","0.00446154471897229%"
"Laboratory, hygienic or pharmaceutical glassware","$150,996,274","7017","Stone","0.003900357168329032%"
"Architectural ceramic ornaments","$131,903,215","6905","Stone","0.0034071678493927306%"
"Other articles of precious metals","$117,863,406","7115","Stone","0.003044508108033017%"
"Signaling glassware","$105,414,168","7014","Stone","0.002722934115594408%"
"Friction material and articles thereof","$94,386,250","6813","Stone","0.0024380739804162064%"
"Mica articles","$93,326,987","6814","Stone","0.0024107123513789513%"
"Scrap of precious metal","$82,969,804","7112","Stone","0.0021431778494498135%"
"Clock or watch glasses and similar glasses","$80,382,265","7015","Stone","0.00207633960225584%"
"Drawn and blown glass","$79,823,420","7004","Stone","0.002061904179155699%"
"Pearls","$71,814,350","7101","Stone","0.001855023355155042%"
"Cullet and other scraps of glass","$71,007,060","7001","Stone","0.0018341703946480805%"
"Asphalt","$53,082,893","6807","Stone","0.001371174511420017%"
"Platinum","$44,336,290","7110","Stone","0.0011452426072355586%"
"Bricks, blocks, and other ceramic goods","$31,781,982","6901","Stone","0.0008209545708220871%"
"Asbestos fibres","$30,472,425","6812","Stone","0.0007871276431968037%"
"Ceramic pipes","$21,090,138","6906","Stone","0.0005447755017408477%"
"Glass envelopes","$20,601,471","7011","Stone","0.0005321528337379548%"
"Silver clad metals","$14,235,008","7107","Stone","0.00036770189106799495%"
"Coin","$6,561,069","7118","Stone","0.00016947777470357578%"
"Platinum clad metals","$4,810,633","7111","Stone","0.00012426258217305546%"
"Glazed ceramic flags and pavers","$3,908,393","6908","Stone","0.00010095698556241865%"
"Gold clad metals","$776,061","7109","Stone","0.000020046289913157707%"
"Petroleum oils, refined","$44,240,879,665","2710","Minerals","1.1427780803025966%"
"Petroleum gases","$4,177,836,802","2711","Minerals","0.10791693918745002%"
"Coke","$3,661,717,258","2704","Minerals","0.09458514953577218%"
"Iron ores and concentrates","$3,005,722,421","2601","Minerals","0.07764026674429492%"
"Petroleum coke","$1,658,170,644","2713","Minerals","0.042831902975554004%"
"Electrical energy","$1,556,452,255","2716","Minerals","0.04020443385213026%"
"Coal","$1,345,975,941","2701","Minerals","0.03476765863691288%"
"Petroleum oils, crude","$1,273,829,548","2709","Minerals","0.03290405833968546%"
"Petroleum jelly","$1,031,431,092","2712","Minerals","0.026642708106291692%"
"Natural magnesia","$1,001,673,278","2519","Minerals","0.02587403944928429%"
"Pitch and pitch coke","$901,586,499","2708","Minerals","0.023288716145693278%"
"Clays","$412,798,494","2508","Minerals","0.010662922484751702%"
"Natural graphite","$365,640,126","2504","Minerals","0.009444783296260877%"
"Molybdenum ore","$320,752,694","2613","Minerals","0.008285304240710924%"
"Gravel","$288,745,203","2517","Minerals","0.00745852458810786%"
"Quartz","$250,556,432","2506","Minerals","0.006472077421076931%"
"Kaolin","$234,417,049","2507","Minerals","0.006055183967292385%"
"Feldspar","$233,522,058","2529","Minerals","0.006032065618276435%"
"Mineral substances n.e.c.","$231,868,330","2530","Minerals","0.005989348472426423%"
"Cements","$208,170,567","2523","Minerals","0.005377215885695094%"
"Oils etc. from high temperature coal tar","$176,835,639","2707","Minerals","0.004567809085075139%"
"Aluminum ore","$165,123,915","2606","Minerals","0.004265285682034802%"
"Other slag and ash","$151,810,663","2621","Minerals","0.003921393501808084%"
"Natural steatite","$147,078,907","2526","Minerals","0.003799168377012065%"
"Salt","$132,374,469","2501","Minerals","0.0034193407253737883%"
"Natural barium sulfate","$121,874,985","2511","Minerals","0.003148130472310484%"
"Natural calcium phosphates","$112,413,026","2510","Minerals","0.00290372033797773%"
"Slag, ash and residues containing metals","$88,602,318","2620","Minerals","0.0022886702895852148%"
"Natural sands","$70,678,705","2505","Minerals","0.0018256887166299414%"
"Granulated iron or steel slag","$63,871,747","2618","Minerals","0.0016498594280885922%"
"Natural abrasives","$63,819,778","2513","Minerals","0.0016485170263437592%"
"Bituminous mixtures","$62,698,660","2715","Minerals","0.0016195576321017349%"
"Zirconium ore","$56,104,883","2615","Minerals","0.0014492349830255524%"
"Marble","$50,029,547","2515","Minerals","0.0012923040887068793%"
"Titanium ore","$48,314,829","2614","Minerals","0.0012480115213090715%"
"Iron or steel slag","$47,200,191","2619","Minerals","0.0012192195107632224%"
"Mica","$40,644,735","2525","Minerals","0.001049886724437213%"
"Bitumen and asphalt, natural","$39,192,404","2714","Minerals","0.0010123718277011752%"
"Granite","$38,661,278","2516","Minerals","0.0009986524090260765%"
"Dolomite","$38,338,290","2518","Minerals","0.0009903093650044453%"
"Slate","$37,045,325","2514","Minerals","0.0009569110222999854%"
"Gypsum","$30,214,198","2520","Minerals","0.0007804574287350475%"
"Precious metal ores","$23,800,758","2616","Minerals","0.0006147930317602708%"
"Quicklime","$20,408,125","2522","Minerals","0.0005271585485341508%"
"Sulphur, crude","$20,012,866","2503","Minerals","0.0005169486855146397%"
"Siliceous fossil meals and earths","$16,964,289","2512","Minerals","0.0004382014499692578%"
"Asbestos","$13,156,770","2524","Minerals","0.0003398501222722645%"
"Copper ore","$9,452,002","2603","Minerals","0.0002441529368847893%"
"Manganese > 47% by weight","$8,798,527","2602","Minerals","0.0002272731435425124%"
"Chromium ore","$7,139,949","2610","Minerals","0.00018443071822854187%"
"Tar distilled from coal, lignite etc.","$6,673,298","2706","Minerals","0.00017237674149956703%"
"Other ores","$5,795,362","2617","Minerals","0.0001496989370728557%"
"Unroasted iron pyrites","$5,068,682","2502","Minerals","0.0001309281987493303%"
"Chalk","$3,628,794","2509","Minerals","0.00009373471487309271%"
"Lignite","$3,262,260","2702","Minerals","0.00008426684208083882%"
"Limstone","$2,532,174","2521","Minerals","0.0000654081239935523%"
"Tin ore","$1,821,906","2609","Minerals","0.000047061321043734324%"
"Peat","$1,575,244","2703","Minerals","0.00004068983998417933%"
"Tungsten ore","$1,555,225","2611","Minerals","0.00004017273285243131%"
"Natural borates","$1,338,158","2528","Minerals","0.00003456571483119405%"
"Lead ore","$918,901","2607","Minerals","0.00002373596385785464%"
"Nickel ore","$558,116","2604","Minerals","0.000014416592434321433%"
"Zinc ore","$421,294","2608","Minerals","0.000010882368348201833%"
"Non-petroleum gases","$369,433","2705","Minerals","0.000009542756331638352%"
"Cobalt ore","$162,022","2605","Minerals","0.000004185160682355688%"
"Uranium ore","$5,101","2612","Minerals","1.3176299910318578e-7%"
