"Name","Gross Export","Code","Sector","Share"
"Embroidery in the piece",21215863,"5810","Textiles",0.0007119291773328972
"Quilted textile products",18580644,"5811","Textiles",0.000623500566403329
"Waterproof footwear",18245454,"6401","Textiles",0.0006122527778523654
"Waste of man-made fibers",17815684,"5505","Textiles",0.0005978312196747716
"Woven fabrics of combed wool",17176860,"5112","Textiles",0.0005763945501044359
"Hats",17161758,"6504","Textiles",0.0005758877805030258
"Garments knit with impregnated fibers",16573978,"6113","Textiles",0.0005561639666825496
"Human animal hair prepared for use in wigs",16434020,"6703","Textiles",0.0005514674721868434
"Shawls, scarves, etc.",16320652,"6214","Textiles",0.0005476632438612797
"Metallised yarn",16095958,"5605","Textiles",0.0005401233094936965
"Synthetic staple fibers, processed",15107126,"5506","Textiles",0.0005069416118045455
"Cotton, carded or combed",15060098,"5203","Textiles",0.0005053635187827528
"Woven fabrics of cotton of < 85% weighing < 200 g/m2",15005885,"5210","Textiles",0.0005035443226232212
"Woven fabrics of artificial staple fibers",14945408,"5516","Textiles",0.0005015149288221035
"Cotton waste",14441539,"5202","Textiles",0.000484606870797146
"Woven fabrics of carded wool",14007678,"5111","Textiles",0.00047004803315727113
"Men's undergarments",13779784,"6207","Textiles",0.00046240071812987384
"Babies' garments",13385475,"6209","Textiles",0.00044916910544530106
"Stiffened textiles",13355936,"5901","Textiles",0.00044817788128584846
"Synthetic staple fibers sewing thread",13320549,"5508","Textiles",0.00044699041897058563
"Wool",13088842,"5101","Textiles",0.0004392151531757285
"Yarn of wool or animal hair, for retail sale",8969946,"5109","Textiles",0.0003009995999927277
"Parts of umbrellas or walking sticks",8440238,"6603","Textiles",0.0002832244766962276
"Postage or revenue stamps",8045254,"9704","Textiles",0.0002699702134037253
"Other woven cotton fabrics",7886073,"5212","Textiles",0.00026462866315064213
"Textile wicks",7471030,"5908","Textiles",0.00025070129090338654
"Woven fabrics of artificial filament yarn",7461626,"5408","Textiles",0.0002503857259893579
"Woven fabrics of flax",7331670,"5309","Textiles",0.00024602486316848305
"Synthetic filament yarn for retail sale",7186542,"5406","Textiles",0.00024115488179426466
"Lace and net fabrics",6802499,"5804","Textiles",0.000228267759688958
"Linoleum",6718785,"5904","Textiles",0.0002254586145153091
"Textile wall coverings",6389505,"5905","Textiles",0.00021440914462043958
"Cotton yarn for retail sale",5947932,"5207","Textiles",0.00019959151959041276
"Yarn of artificial staple fibers, not for retail sale",5795991,"5510","Textiles",0.00019449291808015898
"Artificial staple fibers, processed",5440597,"5507","Textiles",0.0001825671548882941
"Handkerchiefs",5311706,"6213","Textiles",0.00017824202969326367
"Cotton sewing thread",5087515,"5204","Textiles",0.00017071897422314493
"Woven silk fabrics",4190571,"5007","Textiles",0.00014062071218055546
"Terry cloth",4189543,"5802","Textiles",0.0001405862161435902
"Yarn of other vegetable textile fibers",3959756,"5308","Textiles",0.00013287537874462157
"Wool, combed",3827592,"5105","Textiles",0.00012844042326847505
"Ties, bow ties and cravats",3374964,"6215","Textiles",0.00011325183161524675
"Hemp fiber",3230751,"5302","Textiles",0.00010841255439844399
"Walking sticks",3026423,"6602","Textiles",0.000101556030817665
"Feathers or down",2877000,"6701","Textiles",0.00009654192446410239
"Hand-woven tapestries",2815152,"5805","Textiles",0.00009446652476154565
"Gauze",2754950,"5803","Textiles",0.00009244635898588075
"Woven fabrics of jute or of other textile bast fibers",2712091,"5310","Textiles",0.00009100816282995202
"Needlecraft sets of woven fabric and yarn",2606783,"6308","Textiles",0.0000874743995412952
"Animal hair",2445965,"5102","Textiles",0.00008207791736942587
"Woven fabrics of vegetable textile fibers",2312979,"5311","Textiles",0.00007761537848628959
"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm",1991081,"5405","Textiles",0.00006681362235102868
"Yarn of combed wool, not for retail sale",1734644,"5107","Textiles",0.00005820850539454587
"Woven fabric incorporating metal threads",1612311,"5809","Textiles",0.0000541034434392219
"Vegetable textile fibers",1610081,"5305","Textiles",0.000054028612541913966
"Hat forms",1416289,"6501","Textiles",0.000047525639783572864
"Wool or animal hair waste",1326457,"5103","Textiles",0.00004451119621094192
"Silk yarn, for retail sale",1134315,"5006","Textiles",0.000038063591605317454
"Flax, raw or processed",1047412,"5301","Textiles",0.00003514743489287258
"Textile bast fibers",860483,"5303","Textiles",0.000028874760093376516
"Raw silk",653984,"5002","Textiles",0.000021945385446204916
"Silk yarn",480647,"5004","Textiles",0.00001612880999926918
"Yarn of carded wool, not for retail sale",441687,"5106","Textiles",0.000014821450466032673
"Hat shapes",330152,"6502","Textiles",0.00001107873112466887
"Silkworm cocoons",312430,"5001","Textiles",0.00001048404360803598
"Yarn of textile bast fibers",259134,"5307","Textiles",0.000008695618718832364
"Yarn of animal hair, not for retail sale",200568,"5108","Textiles",0.000006730351305497425
"Flax yarn",157603,"5306","Textiles",0.000005288598165212351
"Woven fabrics of coarse animal hair",139059,"5113","Textiles",0.000004666327241589718
"Silk waste",77854,"5003","Textiles",0.000002612504340364348
"Yarn from silk waste",76800,"5005","Textiles",0.000002577135835538083
"Garnetted stock of wool or animal hair",51748,"5104","Textiles",0.000001736479495018551
"Yarn of coarse animal hair or of horsehair",39229,"5110","Textiles",0.0000013163862199521284
